item_id,title,item_category,media_type,score,item_content
84,에스파 윈터 님과 오지 않는 찜닭을 기다리며,celeb,long_form,92,"이번 영상에서는 에스파의 윈터와의 인터뷰를 통해 다양한 대화와 선물 교환을 중심으로 구성됩니다. 우선, 윈터의 인사와 소개로 시작하며, 그 후 뉴질랜드의 마오리 전사 퍼포먼스에 대한 이야기가 이어집니다. 인터뷰 중간 중간에 선물을 주고 받는 장면을 넣어 재미를 더할 것이며, 윈터의 플레이리스트 추천과 관련된 대화도 자연스럽게 녹여낼 것입니다. 영상은 다양한 각도로 촬영하여 두 사람의 감정과 반응을 생생하게 전달할 계획입니다. 또한, 음식 주문과 관련된 유머러스한 순간들도 포함될 예정으로, 시청자들이 공감할 수 있는 상황을 만들어낼 것입니다."
85,군대 야간근무 PTSD있는 친구 새벽 4시에 깨워서 근무 시키기 ㅋㅋㅋㅋㅋㅋㅋㅋ,entertainment,long_form,80,"이번 영상은 군인들의 일상을 담은 다큐멘터리 형태로 구성할 계획입니다. 촬영지는 병영 내부와 인근 지역으로, 군인들이 지내는 공간과 그들의 일상적인 활동을 생생하게 보여줄 것입니다. 아침 4시부터 시작해 하루 일과를 기록하면서, 이들이 얼마나 바쁘게 움직이고, 함께 식사하며 소통하는지를 중점적으로 다룰 예정입니다. 특히 점심시간, 군인들이 좋아하는 간편식과 현지 음식을 소개하며, 간단한 먹방 형식으로 일상적인 군대 식사 사연을 담아내는 것이 목표입니다. 또한, 군인들이 정기적으로 진행하는 신체 훈련 장면, 국방 교육, 그리고 잠깐의 여가 시간을 활용한 활동 등을 통해 군인의 삶의 다채로운 모습을 보여줄 것입니다. 이렇게 다양한 장면이 자연스럽게 이어지도록 편집하여, 관객들이 마치 군인들이 된 듯한 몰입감을 느낄 수 있도록 하겠습니다."
86,아이돌 vs I eat all! 서로 은은하게 도발하는 예능 1타들의 토크쇼 | 딱대 EP13 박지원 of fromis_9 프로미스나인,entertainment,long_form,71,"이번 영상은 한국의 토크쇼 형식인 '딱대'의 구성 요소를 담고 있습니다. 메인 호스트인 샘문이 프로미스나인 소속의 박지원님을 초대하여 진행하는 형식으로, 자연스러운 대화로 관객의 흥미를 끌고 있습니다. 각각의 질문과 응답이 유머와 위트를 바탕으로 진행되어 분위기를 부드럽게 유지하며, 박지원의 개인기나 재미있는 별명 이야기도 흥미로운 요소로 작용하죠. 촬영은 서울의 아늑한 스튜디오에서 진행될 예정이며, 게스트와 호스트의 케미스트리를 강조하며 다양한 카메라 앵글과 편집 기법을 통해 시청자를 사로잡는 데 초점을 맞추겠습니다.
또한, 영상은 시청자와의 소통을 높이기 위해 다양한 방식의 소셜 미디어 질문을 포함할 것입니다. 예를 들어, 방송 중간 중간에 실시간 댓글이나 질문에 대한 반응을 보이는 섹션을 만들어 더 인터랙티브한 경험을 제공할 계획입니다. 이와 더불어, 대화 중 나온 유머 포인트나 특별한 순간들은 하이라이트로 편집하여 후반부에 짧은 클립으로 보여줄 것입니다."
87,만화 얘기를 해보겠습니다,hobbies,long_form,99,"이 영상에서는 고전 만화 '슬램덩크' 속 캐릭터들이 지금 이 시대에 살고 있다면 어떤 모습일지 상상해보는 콘텐츠를 다룹니다. 각 캐릭터를 중심으로 그들이 어떤 일들을 하고 있을지, 어떤 삶을 살아갈지에 대한 예측과 토론이 이루어집니다. 특히, 강백호, 정대만, 윤대협 등의 캐릭터에 대한 설정과 그들의 성격을 기반으로 한 상상력을 통해 시청자들에게 흥미롭고 재미있는 경험을 제공합니다.
영상은 다양한 장소에서 촬영할 예정이며, 예를 들어 카페에서의 대화 장면, 공원에서의 자유로운 분위기, 그리고 잘 알려진 농구 코트를 활용해 캐릭터들이 농구를 하는 모습도 담을 계획입니다. 이러한 다양한 촬영은 시청자들에게 더 몰입감 있는 경험을 제공하고, 각 캐릭터의 개성을 더욱 부각시킬 것입니다. 또한, 각 캐릭터의 과거 회상 장면을 작은 플래시백 장면으로 추가하여 조금 더 에피소드 형식으로 만들고親밀감을 더할 것입니다."
88,틀리면 주리를 트는 주식방송,economy,long_form,90,"이번 영상에서는 트럼프의 재선 당시 경제적 영향력과 관련된 주식 시장의 반응을 다룹니다. 트럼프가 대통령으로 복귀하면서 여러 산업, 특히 조선업과 교도소 관련 주식들이 어떻게 반응했는지를 볼 것입니다. 조선업체가 미국 군함 수리와 교도소 관련 주식이 상승하는 모습은 트럼프의 부각된 정치적 영향력의 예시가 될 것입니다. 또한, 트럼프의 가족이 주요 인물들로 등장함에 따라 이들이 가지게 될 정치적 배경과 친밀한 관계를 통해 영향력을 확대할 것이라 예상됩니다."
89,스피커+마이크만 합쳐도 1억;; 자이언티가 실제 녹음할 때 전자기기는 뭐쓸까?,music,long_form,94,"이 영상은 자이언티와 함께 그의 작업실을 탐방하는 내용을 담고 있습니다. 영상의 주인공은 다양한 전자 기기를 좋아하는 여러 아티스트의 작업실을 방문하고, 자이언티의 작업 환경에서 어떤 음악적 영감을 받는지를 탐구하고자 합니다. 자이언티의 스튜디오에서는 그의 음악이 태어나는 과정을 엿볼 수 있으며, 각종 기기와 악기에 대한 설명을 통해 음악 제작의 비하인드 스토리를 공유합니다. 이 과정에서 그와의 대화와 유머도 자연스럽게 포함되며, 팬들에게는 그가 얼마나 많은 기기를 사용하고 있는지를 보여주는 흥미로운 영상이 될 것입니다."
90,이번주 사고싶은거 다모음 문스셀렉트,car_auto,long_form,82,"영상 촬영은 한국의 다양한 자동차 전시 및 쇼룸에서 시작하여, 최첨단 기술을 체험할 수 있는 장소로 구성할 예정입니다. 이 과정에서는 테슬라의 사이버 캡을 실제로 경험할 수 있는 해운대 모터쇼나 관련 이벤트에서 인터뷰와 현장 촬영을 진행할 것입니다. 진행자는 사이버 캡의 디테일을 설명하면서 시청자들에게 가까운 시각적 체험을 제공할 수 있도록 하며, 고화질의 B-roll 영상을 통해 각종 기능 및 디자인 요소를 부각시킬 계획입니다."
91,해외서 정평 난 최고급 생선이 국내서도 잡혔다! 과연 맛은?,food_cooking,long_form,92,"이 비디오는 제주도의 습성 및 다양한 해양 생물, 특히 날새기에 대한 상세한 설명으로 구성되어 있습니다. 영상의 시작은 제주도에서의 생생한 현장감으로 시작되며, 해산물의 품질과 특징, 그리고 이 어종이 한국 식탁에 도입될 필요성이 대두됩니다. 촬영은 제주도의 선술집이나 횟집을 배경으로 하여 신선한 생선과의 유기적인 연관성을 강조할 예정입니다. 생선의 손질 과정과 요리하는 모습을 가까이에서 담아내어 시청자들에게 생선의 신선감을 전달하고, 생선의 식감과 맛을 생생하게 시각화 할 것입니다. 또한, 생선의 다양한 부위에 대한 설명과 요리법을 통해 요리하는 즐거움을 시청자들에게 선사할 예정입니다."
92,"[SUB] 나야, 에스파 프리티 핫 걸즈 젤닝이가 놀러왔어요 근데 이제 우정을 곁들인...♥EP.1",celeb,long_form,96,"이번 영상은 인기 아이돌 그룹의 한 멤버가 자신의 방에서 펼치는 새로운 토크쇼 포맷을 가지고 있습니다. 영상의 첫 시작은 카메라와의 인사로 시작되며, 이 공간이 실제 자신의 집이 아닐뿐더러 여러 문제로 진짜 집이 아닌 친구와의 합동 공간임을 설명합니다. 이어서 본격적으로 제품 홍보에 들어가는데, 이번에 소개할 제품은 ppr이라는 체지방 감소를 돕는 유산균입니다. 호기심과 개인적인 경험을 담아 이 제품에 대한 체험담을 나누며, 다이어트와 장 건강의 중요성도 강조합니다. 다음으로 다른 게스트들, 즉 친구들을 초대하여 그들과의 대화를 통해 긴장이 풀리고, 서로의 자연스러운 모습을 보여주는 장면이 이어집니다. 이 흐름에서 음식 (특히 해산물 라면)을 만드는 장면이 삽입되는데, 이는 요리를 통한 소통을 의미하며, 시청자들이 편안한 분위기 속에서 유쾌한 에너지를 느낄 수 있도록 합니다. 각각의 멤버들이 음식에 대한 이야기를 나누는 동안 자연스럽게 다른 주제로 넘어가며, 그들의 친밀한 관계와 서로에 대한 이해를 보여주는 것이 이 영상의 매력입니다. 특히 각자의 요리를 통해 서로 다른 취향과 스타일을 나누는 부분에서는 시청자들도 공감하며 시청할 수 있다는 점에서 큰 호응을 얻을 것입니다."
93,맛있는 재료로 최악의 괴식을 만들어봐라!! 괴식대첩 흑백요리사 특집ㅋㅋㅋ,food_cooking,long_form,83,"이번 영상에서는 대한민국에서 최악의 괴식을 만드는 요리사들이 오는 일대일 조리 대결을 중점적으로 다루고 있습니다. 첫 번째 라운드는 랜덤 아이템을 사용해서 최악의 음식을 가장 창의적으로 만드는 셰프들의 경쟁입니다. 예를 들어, 생크림이라는 재료가 주어졌을 때, 셰프들은 자신만의 화려한 비전을 가지고 가져온 재료를 최대한 활용해 괴식 요리를 시도합니다. 생크림으로 미역국과 생크림 케이크를 혼합하여 지옥 가자미 같은 독특한 요리를 만들어 내는 과정이 눈길을 끕니다. 나아가 요리하는 동안 이들의 감정과 긴장감이 고스란히 드러나는 장면도 강조되며, 심사위원들의 리액션과 평가는 관객들에게 재미를 더해줍니다. 영상의 촬영은 서울의 한 방송 스튜디오에서 진행될 예정이며, 이를 통해 초현실적이고 독창적인 대결을 강조할 수 있습니다.
영상의 두 번째 라운드는 셰프들이 라면이라는 친숙한 재료로 어떻게 괴식을 만들 것인지 보여줍니다. 셰프들은 자신만의 요리 스타일을 살려 악명 높은 레시피를 창조하며, 이 과정에서 발생하는 에피소드와 드라마가 생소함과 웃음을 주는 요소로 작용합니다. 접시 위에서의 요리 풍경은 시청자들에게 흥미로운 시각적 요소가 될 것이며, 실제 요리과정을 통해 전혀 상상할 수 없는 맛의 조화와 모순을 보여줄 것입니다. 특히, 요리가 실패하는 순간의 긴장감과 요리사들의 감정 섬세한 표현도 카메라에 포착되도록 노력하겠습니다. 이러한 구조는 시청자들에게 새로운 맛과 음식을 탐험하는 동시에, 인간의 도전 정신과 괴식의 세계를 깊이 이해할 수 있는 계기가 될 것입니다."
94,제 1회(?) 내가 준비한 개그동영상으로 상대방 우유뿜기 대결!!!!!!!!!!!!!ㅋㅋㅋㅋㅋㅋ,entertainment,long_form,94,"이번 주제는 ""개그 동영상 제1회 보물성""으로 정해 이야기를 펼쳐나가고자 합니다. 이 영상은 유머와 경쟁의 재미를 동시에 느낄 수 있는 신선한 접근 방식으로 제작할 예정입니다. 참여자들은 각자가 제시하는 1분 간의 개그로 승부를 펼치는데, 각자의 개성이 드러나는 공격적인 내용과 유머를 바탕으로 시청자들에게 웃음과 함께 다양한 감정을 제공할 것입니다. 다채로운 개그의 길이는 짧지만 강렬한 인상을 남겨야 하기에, 촬영 중 각 개그의 연출 방식에 신경 쓸 것입니다. 특히, 카메라 앵글과 표정, 음향을 잘 활용해 '소리'와 '움직임'이 조화를 이루도록 촬영할 계획입니다.
또한, 이 영상의 핵심 요소 중 하나는 강력한 쌍방향 소통입니다. 관객들은 가상으로 댓글을 통해 반응을 나타내고, 다음 에피소드를 예고하는 방식으로 주목도를 높일 것입니다. 촬영 장소는 한국의 유명한 코믹 클럽이나 야외에서 진행하며, 참여자들의 역동적인 개성과 실제의 웃음을 극대화할 수 있는 공간을 선택할 것입니다. 예를 들면, 서울의 번화가에서 유행하는 개그 콘셉트나 거리 행진을 활용하여, 관객들과 함께하는 장면을 담아내면 더욱 흥미로운 콘텐츠가 생길 것입니다. 이러한 다양한 시도가 영상에 재미를 더하고, 시청자들이 참여하고 싶어지는 기회도 제공할 수 있다고 생각합니다."
